teilnehmermax,tageseit,teilnehmerminka,teilnehmermaxka,jahr,ort,bezirk,datum,isoweekday,teilnehmermin,isoweek,tag,einwohner,url,demo,monat,yday,uniq,id,kirche,beschreibung,besonderheiten,thema,teilnehmerrelort,bundesland,aufgerufen
10000,84,false,false,1989,Eisenach,Erfurt,30.10.1989,1,3000,44,30,47027,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Eisenach,false,10,303,ErfurtEisenach30.10.1989,721,false,Friedensgebet in zwei Kirchen,"",Für die Unumkehrbarkeit der Wende.,21,Thüringen,""
3000,91,true,false,1989,Eisenach,Erfurt,06.11.1989,1,0,45,6,47027,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Eisenach,false,11,310,ErfurtEisenach06.11.1989,722,false,Bittgottesdienst,"","",6,Thüringen,""
10000,98,false,false,1989,Eisenach,Erfurt,13.11.1989,1,1500,46,13,47027,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Eisenach,false,11,317,ErfurtEisenach13.11.1989,723,false,Friedensgebet,"","",21,Thüringen,""
25000,104,false,false,1989,Eisenach,Erfurt,19.11.1989,7,5000,46,19,47027,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Eisenach,false,11,323,ErfurtEisenach19.11.1989,724,false,"","",Für Neuwahlen und gegen die führende Rolle der SED.,53,Thüringen,Theaterverband
2000,105,true,false,1989,Eisenach,Erfurt,20.11.1989,1,0,47,20,47027,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Eisenach,false,11,324,ErfurtEisenach20.11.1989,725,false,"","","",4,Thüringen,""
0,107,true,true,1989,Eisenach,Erfurt,22.11.1989,3,0,47,22,47027,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Eisenach,false,11,326,ErfurtEisenach22.11.1989,726,false,Friedensgebet,An der Bezirksverwaltung des MfS werden Kerzen abgestellt.,"",0,Thüringen,""
0,119,true,true,1989,Eisenach,Erfurt,04.12.1989,1,0,49,4,47027,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Eisenach,false,12,338,ErfurtEisenach04.12.1989,727,false,Friedensgebet,"","",0,Thüringen,""
3000,126,true,false,1989,Eisenach,Erfurt,11.12.1989,1,0,50,11,47027,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Eisenach,false,12,345,ErfurtEisenach11.12.1989,728,false,Friedensgebet,Autokonvoi mit 500 PKW,Für die freie Nutzung des SED-Erholungsheim Wilhelmsthal.,6,Thüringen,""
2000,133,true,false,1989,Eisenach,Erfurt,18.12.1989,1,0,51,18,47027,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Eisenach,false,12,352,ErfurtEisenach18.12.1989,729,false,"","","",4,Thüringen,""
2500,154,true,false,1990,Eisenach,Erfurt,08.01.1990,1,0,2,8,47027,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Eisenach,false,1,8,ErfurtEisenach08.01.1990,730,false,Friedensgebet,"","",5,Thüringen,""
300,158,true,false,1990,Eisenach,Erfurt,12.01.1990,5,0,2,12,47027,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Eisenach,false,1,12,ErfurtEisenach12.01.1990,731,false,"","",300 PKWs erzwingen sich die Durchfahrt durch die Grenze.,0,Thüringen,""
0,158,true,true,1990,Eisenach,Erfurt,12.01.1990,5,0,2,12,47027,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Eisenach,false,1,12,ErfurtEisenach12.01.1990,732,false,Warnstreik,"","",0,Thüringen,""
0,161,true,true,1990,Eisenach,Erfurt,15.01.1990,1,0,3,15,47027,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Eisenach,false,1,15,ErfurtEisenach15.01.1990,733,false,Friedensgebet,"","",0,Thüringen,""
0,164,true,true,1990,Eisenach,Erfurt,18.01.1990,4,0,3,18,47027,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Eisenach,false,1,18,ErfurtEisenach18.01.1990,734,false,Warnstreik,"","",0,Thüringen,""
0,165,true,true,1990,Eisenach,Erfurt,19.01.1990,5,0,3,19,47027,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Eisenach,false,1,19,ErfurtEisenach19.01.1990,735,false,Warnstreik,"","",0,Thüringen,""
800,166,true,false,1990,Eisenach,Erfurt,20.01.1990,6,0,3,20,47027,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Eisenach,false,1,20,ErfurtEisenach20.01.1990,736,false,"","","",1,Thüringen,""
8000,167,true,false,1990,Eisenach,Erfurt,21.01.1990,7,0,3,21,47027,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Eisenach,false,1,21,ErfurtEisenach21.01.1990,737,false,"","",Menschenkette auf der F84 für die Abschaffung der Übungsplätze der sow. Streitkräfte.,17,Thüringen,""
35000,173,true,false,1990,Eisenach,Erfurt,27.01.1990,6,0,4,27,47027,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Eisenach,false,1,27,ErfurtEisenach27.01.1990,738,false,"",Kundgebung mit Willy Brandt.,"",74,Thüringen,SPD 
420,191,true,false,1990,Eisenach,Erfurt,14.02.1990,3,0,7,14,47027,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Eisenach,false,2,45,ErfurtEisenach14.02.1990,739,false,"","","Nie wieder Staatsbüdel einer Partei, sondern nur noch Volkspolizei.",0,Thüringen,Volkspolizisten
500,201,true,false,1990,Eisenach,Erfurt,24.02.1990,6,0,8,24,47027,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Eisenach,false,2,55,ErfurtEisenach24.02.1990,740,false,"","","",1,Thüringen,""
150,96,true,false,1989,Ellrich,Erfurt,11.11.1989,6,0,45,11,4028,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Ellrich,false,11,315,ErfurtEllrich11.11.1989,741,false,Grenzdurchbruch,"",150 Personen erzwingen sich den Durchlass an der Grenze in die Bundesrepublik.,3,Thüringen,""
1000,163,true,false,1990,Ellrich,Erfurt,17.01.1990,3,0,3,17,4028,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Ellrich,false,1,17,ErfurtEllrich17.01.1990,742,false,"","","",24,Thüringen,""
150,61,true,false,1989,Erfurt,Erfurt,07.10.1989,6,0,40,7,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,10,280,ErfurtErfurt07.10.1989,743,false,"","","",0,Thüringen,""
300,73,false,false,1989,Erfurt,Erfurt,19.10.1989,4,200,42,19,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,10,292,ErfurtErfurt19.10.1989,744,false,Friedensgebet,"","""Marsch der Betroffenheit"" ",0,Thüringen,""
30000,80,false,false,1989,Erfurt,Erfurt,26.10.1989,4,10000,43,26,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,10,299,ErfurtErfurt26.10.1989,745,false,Friedensgebet in zwei Kirchen,"","""Wir sind das Volk"" und ""Stasi raus""",13,Thüringen,""
3000,82,true,false,1989,Erfurt,Erfurt,28.10.1989,6,0,43,28,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,10,301,ErfurtErfurt28.10.1989,746,false,"","","Die Dialogveranstaltung in der Thüringenhalle wird nach draußen übertragen, wo sie 3.000 Teilnehmer verfolgen.",1,Thüringen,""
50000,87,false,false,1989,Erfurt,Erfurt,02.11.1989,4,30000,44,2,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,11,306,ErfurtErfurt02.11.1989,747,false,Friedensgebet in vier Kirchen,"",Für eine sinnvolle Altstadtsanierung und für die Abschaffung der Privilegien.,23,Thüringen,""
50000,88,true,false,1989,Erfurt,Erfurt,03.11.1989,5,0,44,3,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,11,307,ErfurtErfurt03.11.1989,748,false,"",An der Kundgebung nehmen viele Stadträte und Parteifunktionäre teil.,Es wird der Rücktritt des Bürgermeisters und des 1. Sekretär der Bezirksleitung der SED gefordert.,23,Thüringen,""
10000,92,true,false,1989,Erfurt,Erfurt,07.11.1989,2,0,45,7,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,11,311,ErfurtErfurt07.11.1989,749,false,"","","",4,Thüringen,""
50000,94,false,false,1989,Erfurt,Erfurt,09.11.1989,4,20000,45,9,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,11,313,ErfurtErfurt09.11.1989,750,false,Friedensgebet,"",Für den Rücktritt des Bürgermeisters.,23,Thüringen,""
6000,96,true,false,1989,Erfurt,Erfurt,11.11.1989,6,0,45,11,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,11,315,ErfurtErfurt11.11.1989,751,false,"","",Für eine Erneuerung der Partei.,2,Thüringen,SED
10000,101,true,false,1989,Erfurt,Erfurt,16.11.1989,4,0,46,16,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,11,320,ErfurtErfurt16.11.1989,752,false,Friedensgebet,"",Gegen das Machtmonopol der SED.,4,Thüringen,""
20000,104,false,false,1989,Erfurt,Erfurt,19.11.1989,7,10000,46,19,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,11,323,ErfurtErfurt19.11.1989,753,false,"","",Gegen die führende Rolle der SED.,9,Thüringen,Künstler und Kulturschaffende
0,106,true,true,1989,Erfurt,Erfurt,21.11.1989,2,0,47,21,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,11,325,ErfurtErfurt21.11.1989,754,false,"","",Schweigedemonstration für die Opfer des Stalinismus.,0,Thüringen,""
10000,108,true,false,1989,Erfurt,Erfurt,23.11.1989,4,0,47,23,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,11,327,ErfurtErfurt23.11.1989,755,false,Gottesdienst,"",Gegen den Führungsanspruch der SED.,4,Thüringen,""
10000,115,true,false,1989,Erfurt,Erfurt,30.11.1989,4,0,48,30,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,11,334,ErfurtErfurt30.11.1989,756,false,"","",Gegen Korruption und Amtsmißbrauch.,4,Thüringen,""
500,119,true,false,1989,Erfurt,Erfurt,04.12.1989,1,0,49,4,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,12,338,ErfurtErfurt04.12.1989,757,false,Blockade,"",Blockade der Zufahrtwege zum MfS.,0,Thüringen,""
0,120,true,true,1989,Erfurt,Erfurt,05.12.1989,2,0,49,5,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,12,339,ErfurtErfurt05.12.1989,758,false,"",Besetzung der Bezirksverwaltung des MfS.,"",0,Thüringen,""
20000,122,false,false,1989,Erfurt,Erfurt,07.12.1989,4,15000,49,7,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,12,341,ErfurtErfurt07.12.1989,759,false,Friedensgebet,"","",9,Thüringen,""
5000,125,false,false,1989,Erfurt,Erfurt,10.12.1989,7,4000,49,10,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,12,344,ErfurtErfurt10.12.1989,760,false,"Menschenkette ""Ein Bürgerwall für unsere Altstadt""","",Für den Erhalt der Altstadt.,2,Thüringen,""
10000,129,true,false,1989,Erfurt,Erfurt,14.12.1989,4,0,50,14,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,12,348,ErfurtErfurt14.12.1989,761,false,Friedensgebet,"",Für Demokratie eine Mündige DDR und für den Rücktritt des 1. Stellvertreter des Oberbürgermeisters.,4,Thüringen,Neues Forum
1000,134,true,false,1989,Erfurt,Erfurt,19.12.1989,2,0,51,19,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,12,353,ErfurtErfurt19.12.1989,762,false,"","","",0,Thüringen,""
22000,136,false,false,1989,Erfurt,Erfurt,21.12.1989,4,3000,51,21,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,12,355,ErfurtErfurt21.12.1989,763,false,"Friedensgebet, Schweigemarsch","",Für die Opfer des Stalinismus und Schweigemarsch für Rumänien.,10,Thüringen,""
5000,150,true,false,1990,Erfurt,Erfurt,04.01.1990,4,0,1,4,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,1,4,ErfurtErfurt04.01.1990,764,false,Friedensgebet,"","""für Reformen"", ""kein Geld für die Stasi""",2,Thüringen,""
0,155,true,true,1990,Erfurt,Erfurt,09.01.1990,2,0,2,9,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,1,9,ErfurtErfurt09.01.1990,765,false,"","","",0,Thüringen,""
25000,157,true,false,1990,Erfurt,Erfurt,11.01.1990,4,0,2,11,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,1,11,ErfurtErfurt11.01.1990,766,false,"","",Gegen SED-PDS und das MfS.,11,Thüringen,Neues Forum
0,158,true,true,1990,Erfurt,Erfurt,12.01.1990,5,0,2,12,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,1,12,ErfurtErfurt12.01.1990,767,false,Warnstreik,"","",0,Thüringen,""
25000,161,true,false,1990,Erfurt,Erfurt,15.01.1990,1,0,3,15,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,1,15,ErfurtErfurt15.01.1990,768,false,"","","",11,Thüringen,""
40000,164,false,false,1990,Erfurt,Erfurt,18.01.1990,4,10000,3,18,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,1,18,ErfurtErfurt18.01.1990,769,false,"","",Für ein einiges Deutschland und die zügige Auflösung des MfS.,18,Thüringen,""
0,165,true,true,1990,Erfurt,Erfurt,19.01.1990,5,0,3,19,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,1,19,ErfurtErfurt19.01.1990,770,false,Warnstreik,"","",0,Thüringen,""
100,170,true,false,1990,Erfurt,Erfurt,24.01.1990,3,0,4,24,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,1,24,ErfurtErfurt24.01.1990,771,false,"","",Für die Abschaffung des Staatsbürgerkundeunterrichtes.,0,Thüringen,Schüler
20000,171,true,false,1990,Erfurt,Erfurt,25.01.1990,4,0,4,25,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,1,25,ErfurtErfurt25.01.1990,772,false,Friedensgebet,Der Liedermacher Wolf Biermann tritt auf.,Für die beschleunigte Auflösung des MfS.,9,Thüringen,""
10000,178,true,false,1990,Erfurt,Erfurt,01.02.1990,4,0,5,1,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,2,32,ErfurtErfurt01.02.1990,773,false,"","","",4,Thüringen,Bürgerkomitee
5000,185,true,false,1990,Erfurt,Erfurt,08.02.1990,4,0,6,8,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,2,39,ErfurtErfurt08.02.1990,774,false,"","",Für die Auflösung des MfS und für die Stärkung der Gewerkschaften.,2,Thüringen,"Bürgerkomitee, Neues Forum"
1000,191,true,false,1990,Erfurt,Erfurt,14.02.1990,3,0,7,14,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,2,45,ErfurtErfurt14.02.1990,775,false,"","","Nie wieder Staatsbüdel einer Partei, sondern nur noch Volkspolizei.",0,Thüringen,Volkspolizisten
0,192,true,true,1990,Erfurt,Erfurt,15.02.1990,4,0,7,15,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,2,46,ErfurtErfurt15.02.1990,776,false,Friedensgebet,"","",0,Thüringen,""
130000,197,false,false,1990,Erfurt,Erfurt,20.02.1990,2,10000,8,20,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,2,51,ErfurtErfurt20.02.1990,777,false,Wahlkundgebung,Kundgebung mit Helmut Kohl.,"",59,Thüringen,Allianz für Deutschland
30000,205,true,false,1990,Erfurt,Erfurt,28.02.1990,3,0,9,28,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,2,59,ErfurtErfurt28.02.1990,778,false,"",Kundgebung mit Hans-Dietrich Genscher.,"",13,Thüringen,Bund der Liberalen
70000,208,true,false,1990,Erfurt,Erfurt,03.03.1990,6,0,9,3,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,3,62,ErfurtErfurt03.03.1990,779,false,"",Kundgebung mit Willy Brandt.,"",32,Thüringen,SPD
0,217,true,true,1990,Erfurt,Erfurt,12.03.1990,1,0,11,12,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,3,71,ErfurtErfurt12.03.1990,780,false,Wahlkundgebung,"","",0,Thüringen,Demokratischer Aufbruch
2000,218,true,false,1990,Erfurt,Erfurt,13.03.1990,2,0,11,13,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,3,72,ErfurtErfurt13.03.1990,781,false,"","",Gegen die alte Stasi-Strukturen.,0,Thüringen,Bürgerkomitee
0,234,true,true,1990,Erfurt,Erfurt,29.03.1990,4,0,13,29,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,3,88,ErfurtErfurt29.03.1990,782,false,"","",Kundgebung und Demonstration zur Unterstützung der Hungerstreikenden an der Bezirksverwaltung des MfS.,0,Thüringen,Bürgerkomitee
12000,241,true,false,1990,Erfurt,Erfurt,05.04.1990,4,0,14,5,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,4,95,ErfurtErfurt05.04.1990,783,false,Friedensgebet,"",Für Solidarität mit den Hungerstreikenden an der Bezirksverwaltung des MfS.,5,Thüringen,""
500,250,true,false,1990,Erfurt,Erfurt,14.04.1990,6,0,15,14,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,4,104,ErfurtErfurt14.04.1990,784,false,Ostermarsch,"","",0,Thüringen,""
300,255,true,false,1990,Erfurt,Erfurt,19.04.1990,4,0,16,19,217035,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Erfurt,false,4,109,ErfurtErfurt19.04.1990,785,false,Friedensgebet,Demonstration zur Bezirksverwaltung des MfS.,"",0,Thüringen,Bürgerkomitee
200,73,true,false,1989,Friedrichroda,Erfurt,19.10.1989,4,0,42,19,5944,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Friedrichroda,false,10,292,ErfurtFriedrichroda19.10.1989,786,false,Friedensgebet,"","",3,Thüringen,""
950,80,true,false,1989,Friedrichroda,Erfurt,26.10.1989,4,0,43,26,5944,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Friedrichroda,false,10,299,ErfurtFriedrichroda26.10.1989,787,false,Friedensgebet,"","",15,Thüringen,""
1000,81,true,false,1989,Friedrichroda,Erfurt,27.10.1989,5,0,43,27,5944,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Friedrichroda,false,10,300,ErfurtFriedrichroda27.10.1989,788,false,"","","",16,Thüringen,""
5000,87,true,false,1989,Friedrichroda,Erfurt,02.11.1989,4,0,44,2,5944,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Friedrichroda,false,11,306,ErfurtFriedrichroda02.11.1989,789,false,"Friedensgottesdienst, Schweigemarsch","","",84,Thüringen,""
850,94,true,false,1989,Friedrichroda,Erfurt,09.11.1989,4,0,45,9,5944,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Friedrichroda,false,11,313,ErfurtFriedrichroda09.11.1989,790,false,Friedensgebet,"","",14,Thüringen,""
800,115,true,false,1989,Friedrichroda,Erfurt,30.11.1989,4,0,48,30,5944,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Friedrichroda,false,11,334,ErfurtFriedrichroda30.11.1989,791,false,"","","",13,Thüringen,""
750,164,true,false,1990,Friedrichroda,Erfurt,18.01.1990,4,0,3,18,5944,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Friedrichroda,false,1,18,ErfurtFriedrichroda18.01.1990,792,false,"","","",12,Thüringen,""
450,171,true,false,1990,Friedrichroda,Erfurt,25.01.1990,4,0,4,25,5944,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Friedrichroda,false,1,25,ErfurtFriedrichroda25.01.1990,793,false,"","","",7,Thüringen,""
1000,178,true,false,1990,Friedrichroda,Erfurt,01.02.1990,4,0,5,1,5944,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Friedrichroda,false,2,32,ErfurtFriedrichroda01.02.1990,794,false,"","","",16,Thüringen,""
150,185,true,false,1990,Friedrichroda,Erfurt,08.02.1990,4,0,6,8,5944,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Friedrichroda,false,2,39,ErfurtFriedrichroda08.02.1990,795,false,"","","",2,Thüringen,""
1600,91,true,false,1989,Geismar,Erfurt,06.11.1989,1,0,45,6,1151,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Geismar,false,11,310,ErfurtGeismar06.11.1989,796,false,Sternmarch,"",Es wird die Beseitigung der Sperrzone und der Schlagbäume und die Wiedervereinigung Deutschlands gefordert.,139,Thüringen,""
5000,178,true,false,1990,Gera,Erfurt,01.02.1990,4,0,5,1,132257,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Gera,false,2,32,ErfurtGera01.02.1990,797,false,"","","",3,Thüringen,""
250,84,true,false,1989,Gerbershausen,Erfurt,30.10.1989,1,0,44,30,687,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Gerbershausen,false,10,303,ErfurtGerbershausen30.10.1989,798,false,"","",Gegen die geplante Schadstoffdeponie.,36,Thüringen,""
150,132,true,false,1989,Glasehausen,Erfurt,17.12.1989,7,0,50,17,170,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Erfurt&ort=Glasehausen,false,12,351,ErfurtGlasehausen17.12.1989,799,false,"","",Für den Abbau der Grenzanlagen.,88,Thüringen,""
